ref_musee;nom_du_musee;regions;ville;annee;departements;date_appellation;payant;gratuit;total;note;commentaire
7849801;Musée du Jouet Pierre Pinel;ILE-DE-FRANCE;POISSY;2010;YVELINES;01/02/2003;12239;4524;16763;;
7855101;Musée Départemental Maurice Denis;ILE-DE-FRANCE;SAINT-GERMAIN-EN-LAYE;2010;YVELINES;01/02/2003;10799;16614;27413;;
9741301;Muséum Agricole et Industriel Stella Matutina;LA REUNION;PITON-SAINT-LEU;2010;REUNION;01/02/2003;40790;11371;52161;;
9741101;Musée Départemental de la Réunion - Musée Léon Dierx;LA REUNION;SAINT-DENIS;2010;REUNION;01/02/2003;3287;13323;16610;;
1107601;Musée Archéologique du Lauragais;LANGUEDOC-ROUSSILLON;CASTELNAUDARY;2010;AUDE;01/02/2003;0;1771;1771;;
1126201;Musée d'Art et d'Histoire - Ensemble monumental de Narbonne;LANGUEDOC-ROUSSILLON;NARBONNE;2010;AUDE;2002-06-13 00:00:00;58027;262394;320421;;"1126201 ; 1126202"
3035001;Musée Cévenol;LANGUEDOC-ROUSSILLON;LE VIGAN;2010;GARD;01/02/2003;2711;1781;4492;;
3018905;Musée des Beaux-Arts;LANGUEDOC-ROUSSILLON;NIMES;2010;GARD;01/02/2003;3240;16409;19649;;
3020201;Musée Paul Raymond;LANGUEDOC-ROUSSILLON;PONT-SAINT-ESPRIT;2010;GARD;01/02/2003;0;1182;1182;;
3033401;Musée Municipal Georges Borias;LANGUEDOC-ROUSSILLON;UZES;2010;GARD;01/02/2003;1212;1409;2621;;
3403203;Muséum d'Histoire Naturelle;LANGUEDOC-ROUSSILLON;BEZIERS;2010;HERAULT;01/02/2003;;;;F;
3410801;Musée Municipal;LANGUEDOC-ROUSSILLON;FRONTIGNAN-LA-PEYRADE;2010;HERAULT;01/02/2003;0;5113;5113;;
3411901;Musée de la Cloche et de la Sonnaille;LANGUEDOC-ROUSSILLON;HEREPIAN;2010;HERAULT;01/02/2003;;;;F;
3412901;Site Archéologique Lattara - Musée Henri Prades de Montpellier Agglomération;LANGUEDOC-ROUSSILLON;LATTES;2010;HERAULT;01/02/2003;8312;13428;21740;;
3400302;Musée de l'Ephèbe;LANGUEDOC-ROUSSILLON;LE CAP D'AGDE;2010;HERAULT;01/02/2003;9457;4962;14419;;
3417209;Musée du Vieux Montpellier;LANGUEDOC-ROUSSILLON;MONTPELLIER;2010;HERAULT;01/02/2003;506;2261;2767;;
3430101;Musée Paul Valéry;LANGUEDOC-ROUSSILLON;SETE;2010;HERAULT;01/02/2003;47250;6361;53611;;
4809501;Musée Ignon Fabre;LANGUEDOC-ROUSSILLON;MENDE;2010;LOZERE;01/02/2003;;;;F;
6604902;Musée départemental d'Art Moderne;LANGUEDOC-ROUSSILLON;CERET;2010;PYRENEES ORIENTALES;01/02/2003;45296;30724;76020;;
6605301;Musée d'Art Moderne - Fonds Peskè;LANGUEDOC-ROUSSILLON;COLLIOURE;2010;PYRENEES ORIENTALES;01/02/2003;7555;2033;9588;;
6614801;Musée d'Archéologie Sous-Marine;LANGUEDOC-ROUSSILLON;PORT-VENDRES;2010;PYRENEES ORIENTALES;01/02/2003;;;;F;
5415401;Les Sources d'Hercule;LORRAINE;DENEUVRE;2010;MEURTHE ET MOSELLE;01/02/2003;3400;567;3967;;
5439502;Muséum- Aquarium de Nancy;LORRAINE;NANCY;2010;MEURTHE ET MOSELLE;01/02/2003;24184;48747;72931;;
5535101;Musée Jules Bastien-Lepage - Musée de la Fortification;LORRAINE;MONTMEDY;2010;MEUSE;01/02/2003;11369;989;12358;;
5725601;Musée Départemental de la Guerre de 70;LORRAINE;GRAVELOTTE;2010;MOSELLE;01/02/2003;;;;F;
5744801;Musée Départemental du Sel;LORRAINE;MARSAL;2010;MOSELLE;01/02/2003;4275;6654;10929;;
5763001;Musée du Pays de Sarrebourg;LORRAINE;SARREBOURG;2010;MOSELLE;01/02/2003;12402;11399;23801;;
5763102;Moulin de la Blies - Musée des Techniques Faïencières;LORRAINE;SARREGUEMINES;2010;MOSELLE;01/02/2003;22568;0;22568;;
5771201;Musée Départemental Georges de la Tour;LORRAINE;VIC-SUR-SEILLE;2010;MOSELLE;01/02/2003;8930;6153;15083;;
8835101;Musée Louis Français;LORRAINE;PLOMBIERES-LES-BAINS;2010;VOSGES;01/02/2003;0;195;195;;
9720901;Musée Départemental d'Archéologie Précolombienne et de Préhistoire de la Martinique;MARTINIQUE;FORT-DE-FRANCE;2010;MARTINIQUE;01/02/2003;549;10;559;;
1220301;Musée Municipal d'archéologie;MIDI-PYRENEES;ROQUEFORT-SUR-SOULZON;2010;AVEYRON;01/02/2003;;;;F;
3211901;Musée Archéologique;MIDI-PYRENEES;EAUZE;2010;GERS;01/02/2003;3840;1749;5589;;
3225601;Musée des Beaux-Arts et des Arts Décoratifs;MIDI-PYRENEES;MIRANDE;2010;GERS;01/02/2003;600;505;1105;;
3104201;Musée du Pays de Luchon;MIDI-PYRENEES;BAGNERES-DE-LUCHON;2010;HAUTE-GARONNE;01/02/2003;2455;1911;4366;;
3155507;Musée des Transports et des Communications;MIDI-PYRENEES;TOULOUSE;2010;HAUTE-GARONNE;01/02/2003;0;684;684;;
3155502;Musée Saint-Raymond;MIDI-PYRENEES;TOULOUSE;2010;HAUTE-GARONNE;01/02/2003;21587;54716;76303;;
8109902;Muséum d'histoire naturelle Philadelphe Thomas;MIDI-PYRENEES;GAILLAC;2010;TARN;01/02/2003;730;2842;3572;;
8109903;Musée de l'Abbaye Saint-Michel;MIDI-PYRENEES;GAILLAC;2010;TARN;01/02/2003;2056;1286;3342;;
8200801;Musée du Vieil Auvillar;MIDI-PYRENEES;AUVILLAR;2010;TARN-ET-GARONNE;01/02/2003;2276;808;3084;;
8207501;Musée Théodore Calbet;MIDI-PYRENEES;GRISOLLES;2010;TARN-ET-GARONNE;01/02/2003;0;2092;2092;;
8212101;Musée d'Histoire Naturelle Victor Brun;MIDI-PYRENEES;MONTAUBAN;2010;TARN-ET-GARONNE;01/02/2003;1130;6261;7391;;
5904301;Musée Benoît de Puydt;NORD-PAS-DE-CALAIS;BAILLEUL;2010;NORD;01/02/2003;1080;4898;5978;;
5913501;Musée Départemental de Flandre;NORD-PAS-DE-CALAIS;CASSEL;2010;NORD;01/02/2003;14838;6644;21482;;
5927301;Musée du Dessin et de l'Estampe Originale;NORD-PAS-DE-CALAIS;GRAVELINES;2010;NORD;01/02/2003;7556;5081;12637;;
5934501;Musée de la Mine, Centre Historique Minier;NORD-PAS-DE-CALAIS;LEWARDE;2010;NORD;01/02/2003;135152;13030;148182;;
5935003;Musée d'Histoire Naturelle et de Géologie;NORD-PAS-DE-CALAIS;LILLE;2010;NORD;01/02/2003;57299;0;57299;;
5937501;Musée d'Histoire Locale de Marchiennes;NORD-PAS-DE-CALAIS;MARCHIENNES;2010;NORD;01/02/2003;285;599;884;;
5955501;Musée du Verre;NORD-PAS-DE-CALAIS;SARS-POTERIES;2010;NORD;01/02/2003;4905;3963;8868;;
5900901;Musée d'Art Moderne de Lille Métropole;NORD-PAS-DE-CALAIS;VILLENEUVE-D'ASCQ;2010;NORD;01/02/2003;48843;39919;88762;;
6258801;Musée d'Art et d'Histoire Roger Rodière;NORD-PAS-DE-CALAIS;MONTREUIL-SUR-MER;2010;PAS-DE-CALAIS;01/02/2003;3161;4443;7604;;
1411801;Musée des Beaux-Arts;BASSE-NORMANDIE;CAEN;2010;CALVADOS;06/01/2002;73050;78527;151577;;
1437002;Musée de la Meunerie - Moulin de Marcy;BASSE-NORMANDIE;LE MOLAY-LITTRY;2010;CALVADOS;01/02/2003;4455;3146;7601;;
1447801;Musée Municipal;BASSE-NORMANDIE;ORBEC;2010;CALVADOS;01/02/2003;261;1019;1280;;
5012902;Musée Thomas Henry;BASSE-NORMANDIE;CHERBOURG-EN-COTENTIN;2010;MANCHE;01/02/2003;0;28130;28130;;
5017301;Musée Municipal;BASSE-NORMANDIE;EQUEURDREVILLLE-HAINNEVILLE;2010;MANCHE;01/02/2003;0;2970;2970;;
6116901;Musée du Château de Flers;BASSE-NORMANDIE;FLERS;2010;ORNE;11/11/2002;0;8763;8763;;
6137901;Musée Départemental des Arts et Traditions Populaires du Perche;BASSE-NORMANDIE;SAINT-CYR LA ROSIERE;2010;ORNE;01/02/2003;13035;10059;23094;;
7625902;Musée des Arts & de l'Enfance;HAUTE-NORMANDIE;FECAMP;2010;SEINE-MARITIME;01/02/2003;;;;F;
7635101;Musée d'Art Moderne André Malraux - MuMa;HAUTE-NORMANDIE;LE HAVRE;2010;SEINE-MARITIME;01/02/2003;53137;24948;78085;;
7635103;Musée de l'Hôtel Dubocage de Bléville;HAUTE-NORMANDIE;LE HAVRE;2010;SEINE-MARITIME;01/02/2003;0;5522;5522;;
7654006;Musée Le Secq des Tournelles;HAUTE-NORMANDIE;ROUEN;2010;SEINE-MARITIME;01/02/2003;5996;9860;15856;;
7662401;Association de l'Horlogerie Aliermontaise;HAUTE-NORMANDIE;SAINT-NICOLAS-D'ALIERMONT;2010;SEINE-MARITIME;01/02/2003;3707;1872;5579;;
7675801;Musée Municipal des Ivoires;HAUTE-NORMANDIE;YVETOT;2010;SEINE-MARITIME;01/02/2003;699;427;1126;;
4401001;Musée des Marais Salant;PAYS DE LA LOIRE;BATZ-SUR-MER;2010;LOIRE-ATLANTIQUE;20/12/2005;10556;1096;11652;;
4410904;Musée du Château des Ducs de Bretagne;PAYS DE LA LOIRE;NANTES;2010;LOIRE-ATLANTIQUE;01/02/2003;93303;95376;188679;;
4900702;Musée Pincé;PAYS DE LA LOIRE;ANGERS;2010;MAINE-ET-LOIRE;01/02/2003;;;;F;
5313002;Musée des Sciences - CCSTI;PAYS DE LA LOIRE;LAVAL;2010;MAYENNE;01/02/2003;5916;54118;60034;;
8516302;Musée du Château;PAYS DE LA LOIRE;NOIRMOUTIER-EN-L'ILE;2010;VENDEE;01/02/2003;38594;6608;45202;;
0209301;Musée Franco-Américain du Château de Blérancourt;PICARDIE;BLERANCOURT;2010;AISNE;06/01/2002;;;;F;
0269101;Musée Entomologique;PICARDIE;SAINT-QUENTIN;2010;AISNE;01/02/2003;4248;6003;10251;;
6005701;Musée Départemental de l'Oise;PICARDIE;BEAUVAIS;2010;OISE;01/02/2003;0;31153;31153;;
6017601;Musée de l'Archerie et de l'Art Sacré;PICARDIE;CREPY-EN-VALOIS;2010;OISE;01/02/2003;2937;2953;5890;;
6047103;Musée Jean Calvin;PICARDIE;NOYON;2010;OISE;01/02/2003;2832;893;3725;;
6061203;Musée de la Vénerie;PICARDIE;SENLIS;2010;OISE;01/02/2003;7061;6695;13756;;
8000101;Musée Boucher-de-Perthes;PICARDIE;ABBEVILLE;2010;SOMME;01/02/2003;2732;7700;10432;;
8025301;Musée Lombart;PICARDIE;DOULLENS;2010;SOMME;01/02/2003;369;5337;5706;;
1601504;Cité International de la Bande Dessinée et de l'Image - Musée de la Bande Dessinée;POITOU-CHARENTES;ANGOULEME;2010;CHARENTE;01/02/2003;12341;38803;51144;;
1610202;Musée des Arts du Cognac (Annexe musée municipal);POITOU-CHARENTES;COGNAC;2010;CHARENTE;01/02/2003;6716;5316;12032;;
1715301;Musée de la Mytiliculture;POITOU-CHARENTES;ESNANDES;2010;CHARENTE-MARITIME;01/02/2003;3316;371;3687;;
1716801;Musée Régional de Fouras;POITOU-CHARENTES;FOURAS;2010;CHARENTE-MARITIME;01/02/2003;4993;1468;6461;;
1700401;Musée Napoléonien et Africain;POITOU-CHARENTES;ILE D'AIX;2010;CHARENTE-MARITIME;06/01/2002;12778;10606;23384;;
1741501;Musée de l'Echevinage;POITOU-CHARENTES;SAINTES;2010;CHARENTE-MARITIME;01/02/2003;868;2385;3253;;
1736901;Musée Ernest Cognacq;POITOU-CHARENTES;SAINT-MARTIN-DE-RE;2010;CHARENTE-MARITIME;01/02/2003;5884;3842;9726;;
7904901;Musée de Bressuire;POITOU-CHARENTES;BRESSUIRE;2010;DEUX-SEVRES;01/02/2003;0;4722;4722;;
8613701;Musée Charbonneau-Lassay;POITOU-CHARENTES;LOUDUN;2010;VIENNE;01/02/2003;0;538;538;;
8614001;Musée de Préhistoire Raymond Touchard;POITOU-CHARENTES;LUSSAC-LES-CHATEAUX;2010;VIENNE;20/12/2005;679;1367;2046;;
8616502;Musée Municipal de la Maison-Dieu;POITOU-CHARENTES;MONTMORILLON;2010;VIENNE;01/02/2003;;;;F;
8619401;Musée Rupert de Chièvres;POITOU-CHARENTES;POITIERS;2010;VIENNE;06/01/2002;;;;F;
8619404;Musée du baptistère Saint-Jean;POITOU-CHARENTES;POITIERS;2010;VIENNE;01/02/2003;11489;1233;12722;;
0413501;Musée de la Faïence;PROVENCE-ALPES-CÔTE D'AZUR;MOUSTIERS-SAINTE-MARIE;2010;ALPES DE HAUTE PROVENCE;01/02/2003;7620;4273;11893;;
0600402;Musée d'Histoire et d'Archéologie;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;2010;ALPES-MARITIMES;01/02/2003;2683;3149;5832;;
0602902;Musée de la Mer;PROVENCE-ALPES-CÔTE D'AZUR;CANNES;2010;ALPES-MARITIMES;01/02/2003;44377;37904;82281;;
0606903;Musée International de la Parfumerie;PROVENCE-ALPES-CÔTE D'AZUR;GRASSE;2010;ALPES-MARITIMES;01/02/2003;52710;27281;79991;;
0608305;Musée des Beaux-Arts;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;2010;ALPES-MARITIMES;01/02/2003;0;12806;12806;;
0608303;Musée de Préhistoire Régionale;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;2010;ALPES-MARITIMES;01/02/2003;0;7967;7967;;
0616301;Musée Départemental des Merveilles;PROVENCE-ALPES-CÔTE D'AZUR;TENDE;2010;ALPES-MARITIMES;01/02/2003;0;30194;30194;;
0615502;Musée Picasso la guerre et la paix à Vallauris;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;2010;ALPES-MARITIMES;06/01/2002;14597;8565;23162;;"0615502 ; 0615501"
1300107;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2010;BOUCHES DU RHONE;06/01/2002;10998;34279;45277;;
1300105;Musée- Atelier de Paul Cézanne;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2010;BOUCHES DU RHONE;01/02/2003;52620;15034;67654;;
1301103;Musée d'Histoire et d'Archéologie des Baux-de-Provence;PROVENCE-ALPES-CÔTE D'AZUR;LES BAUX DE PROVENCE;2010;BOUCHES DU RHONE;01/02/2003;213233;28225;241458;;
1305506;Cabinet des Monnaies et Médailles de Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2010;BOUCHES DU RHONE;01/02/2003;0;1665;1665;;
1305502;Musée du Vieux Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2010;BOUCHES DU RHONE;01/02/2003;;;;F;
1305509;Musée de la Mode;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2010;BOUCHES DU RHONE;01/02/2003;;;;F;
1305503;Musée Borély;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2010;BOUCHES DU RHONE;01/02/2003;;;;F;
1310301;Musée de l'Empéri de Salon et de la Crau;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;2010;BOUCHES DU RHONE;01/02/2003;4649;9180;13829;;
0500301;Musée du Vieux Queyras;PROVENCE-ALPES-CÔTE D'AZUR;AIGUILLES;2010;HAUTES-ALPES;01/02/2003;;;;F;
8301901;Musée des Arts et d’Histoire;PROVENCE-ALPES-CÔTE D'AZUR;BORMES-LES-MIMOSAS;2010;VAR;01/02/2003;0;6662;6662;;
8305001;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2010;VAR;01/02/2003;0;12903;12903;;
8311901;Musée de l'Annonciade;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-TROPEZ;2010;VAR;01/02/2003;58517;8939;67456;;
8400701;Muséum d'Histoire Naturelle Esprit Requien;PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;2010;VAUCLUSE;06/01/2002;0;18442;18442;;
8404201;Musée Marc Deydier;PROVENCE-ALPES-CÔTE D'AZUR;CUCURON;2010;VAUCLUSE;01/02/2003;0;7323;7323;;
8408701;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;ORANGE;2010;VAUCLUSE;01/02/2003;59147;0;59147;;
8413701;Musée Archéologique Théo Desplans;PROVENCE-ALPES-CÔTE D'AZUR;VAISON-LA-ROMAINE;2010;VAUCLUSE;01/02/2003;61849;7465;69314;;
0121801;Musée du Bugey-Valmorey;RHONE-ALPES;LOCHIEU;2010;AIN;01/02/2003;2017;2068;4085;;
0128301;Musée du Peigne et de la Plasturgie;RHONE-ALPES;OYONNAX;2010;AIN;01/02/2003;1749;2821;4570;;
0138301;Musée Louis Jourdan;RHONE-ALPES;SAINT-PAUL-DE-VARAX;2010;AIN;01/02/2003;;;;F;
2614601;Château de Grignan;RHONE-ALPES;GRIGNAN;2010;DRÔME;01/02/2003;90012;58936;148948;;
7428001;Musée des Vallées de Thônes;RHONE-ALPES;THONES;2010;HAUTE-SAVOIE;01/02/2003;834;938;1772;;
3826901;Musée Matheysin;RHONE-ALPES;LA MURE;2010;ISERE;01/02/2003;1017;1598;2615;;
4205203;Musée Hospitalier;RHONE-ALPES;CHARLIEU;2010;LOIRE;01/02/2003;2777;1386;4163;;
4205901;Atelier - Musée du Chapeau;RHONE-ALPES;CHAZELLES-SUR-LYON;2010;LOIRE;01/02/2003;10486;3638;14124;;
4209101;Musée d'Histoire du  20ème Siècle - Résistance et Déportation;RHONE-ALPES;ESTIVAREILLES;2010;LOIRE;01/02/2003;2301;840;3141;;
4209401;Musée d'Archéologie;RHONE-ALPES;FEURS;2010;LOIRE;01/02/2003;905;5105;6010;;
4210601;Musée Historial;RHONE-ALPES;GREZOLLES;2010;LOIRE;01/02/2003;;;;F;
4217301;Musée du Vieux Pommiers;RHONE-ALPES;POMMIERS-EN-FOREZ;2010;LOIRE;01/02/2003;;;;F;
4221804;Musée de la Mine / Site Couriot;RHONE-ALPES;SAINT-ETIENNE;2010;LOIRE;01/02/2003;30957;26962;57919;;
4231801;Musée Rural;RHONE-ALPES;USSON-EN-FOREZ;2010;LOIRE;01/02/2003;5260;939;6199;;
6912301;Musée Historique des Tissus;RHONE-ALPES;LYON;2010;RHÔNE;01/02/2003;51937;29766;81703;;"6912301 ; 6912302"
6938501;Musées Gadagne;RHONE-ALPES;LYON;2010;RHÔNE;01/02/2003;46722;50278;97000;;
6938602;Muséum d'Histoire Naturelle;RHONE-ALPES;LYON;2010;RHÔNE;01/02/2003;0;93070;93070;;"6938602 ; 6938604"
6938101;Musée d'Art Contemporain de Lyon;RHONE-ALPES;LYON;2010;RHÔNE;01/02/2003;87114;39721;126835;;
7300601;Musée archéologique et minéralogique Pierre Borrione;RHONE-ALPES;AIME-EN-TARENTAISE;2010;SAVOIE;01/02/2003;684;438;1122;;
7301101;Musée Municipal d'Albertville-Conflans;RHONE-ALPES;ALBERTVILLE;2010;SAVOIE;01/02/2003;3099;2999;6098;;
7305401;Musée du Costume;RHONE-ALPES;BOURG-SAINT-MAURICE;2010;SAVOIE;01/02/2003;;;;F;
9750202;Musée Municipal;ST PIERRE ET MIQUELON;SAINT-PIERRE ET MIQUELON;2010;SAINT-PIERRE ET MIQUELON;01/02/2003;1621;1306;2927;;
6738801;Musée du Fer;ALSACE;REICHSHOFFEN;2011;BAS-RHIN;01/02/2003;572;512;1084;;
6743701;Musée du Château des Rohan;ALSACE;SAVERNE;2011;BAS-RHIN;01/02/2003;4678;4176;8854;;
6803601;Musée Gallo-Romain;ALSACE;BIESHEIM;2011;HAUT-RHIN;01/02/2003;693;1844;2537;;
6811201;Musée Théodore Deck et des Pays du Florival;ALSACE;GUEBWILLER;2011;HAUT-RHIN;01/02/2003;1388;4189;5577;;
6822403;Musée National de l'Automobile - Collection Schlumpf;ALSACE;MULHOUSE;2011;HAUT-RHIN;01/02/2003;150491;22045;172536;;
6834701;Musée du Sapeur Pompier d'Alsace;ALSACE;MULHOUSE;2011;HAUT-RHIN;01/02/2003;;;;F;
6827801;Musée du Papier Peint;ALSACE;RIXHEIM;2011;HAUT-RHIN;01/02/2003;6256;4414;10670;;
6834301;Ecomusée d'Alsace;ALSACE;UNGERSHEIM;2011;HAUT-RHIN;01/02/2003;180774;0;180774;;
2403701;Musée du Tabac;AQUITAINE;BERGERAC;2011;DORDOGNE;01/02/2003;1703;1683;3386;;
2429901;Musée des Arts et Traditions Populaires du Périgord;AQUITAINE;MUSSIDAN;2011;DORDOGNE;01/02/2003;1062;613;1675;;
2431101;Musée Départemental de la Poupée et du Jouet;AQUITAINE;NONTRON;2011;DORDOGNE;01/02/2003;;;;F;
2432203;Musée Gallo-Romain de Vesunna;AQUITAINE;PERIGUEUX;2011;DORDOGNE;23/10/2009;18665;11695;30360;;
3306309;Centre National Jean Moulin;AQUITAINE;BORDEAUX;2011;GIRONDE;01/02/2003;0;23378;23378;;
4008801;Musée de Borda;AQUITAINE;DAX;2011;LANDES;01/02/2003;2671;6757;9428;;
4019401;Musée de la Chalosse;AQUITAINE;MONTFORT-EN-CHALOSSE;2011;LANDES;01/02/2003;7856;2612;10468;;
4028201;Musée d'Art et d'Histoire du Cap de Gascogne;AQUITAINE;SAINT-SEVER;2011;LANDES;01/02/2003;0;800;800;;
4028701;Musée Municipal du Lac;AQUITAINE;SANGUINET;2011;LANDES;01/02/2003;2023;153;2176;;
4700101;Musée des Beaux-Arts;AQUITAINE;AGEN;2011;LOT ET GARONNE;01/02/2003;7366;16261;23627;;
4715701;Musée Municipal Albert Marzelles;AQUITAINE;MARMANDE;2011;LOT ET GARONNE;01/02/2003;0;4771;4771;;
4716701;Musée du Liège et du Bouchon;AQUITAINE;MEZIN;2011;LOT ET GARONNE;05/07/2006;4298;905;5203;;
6444501;Musée Municipal des Beaux-Arts;AQUITAINE;PAU;2011;PYRÉNÉES ATLANTIQUES;01/02/2003;39836;0;39836;;
0319501;Musée Rieckotter;AUVERGNE;NERIS-LES-BAINS;2011;ALLIER;01/02/2003;900;620;1520;;
0331002;Musée des Arts D'Afrique et D'Asie;AUVERGNE;VICHY;2011;ALLIER;01/02/2003;1932;1549;3481;;
1501401;Musée des Sciences;AUVERGNE;AURILLAC;2011;CANTAL;01/02/2003;4630;8600;13230;;
1518702;Musée d'art et d'histoire Alfred Douët;AUVERGNE;SAINT-FLOUR;2011;CANTAL;01/02/2003;1354;1374;2728;;
4307001;Musée de Paléontologie;AUVERGNE;CHILHAC;2011;HAUTE-LOIRE;01/02/2003;2087;263;2350;;
4311701;Musée des Arts et Traditions Populaires de Haute Loire;AUVERGNE;LAVAUDIEU;2011;HAUTE-LOIRE;01/02/2003;9831;663;10494;;
6301001;Musée de la Dentelle;AUVERGNE;ARLANC;2011;PUY DE DÔME;01/02/2003;1065;73;1138;;
6311303;Muséum d'Histoire Naturelle Henri-Lecoq;AUVERGNE;CLERMONT-FERRAND;2011;PUY DE DÔME;06/01/2002;2348;15165;17513;;
6324501;Musée Lapidaire;AUVERGNE;MOZAC;2011;PUY DE DÔME;01/02/2003;188;126;314;;
2100801;Musée Alésia - Centre d'Interprétation;BOURGOGNE;ALISE-SAINTE-REINE;2011;CÔTE D’OR;01/02/2003;30932;3578;34510;;
2115401;Musée du Pays Châtillonnais - Trésor de Vix;BOURGOGNE;CHATILLON-SUR-SEINE;2011;CÔTE D’OR;01/02/2003;18131;6271;24402;;
2123105;Muséum - Jardin des Sciences;BOURGOGNE;DIJON;2011;CÔTE D’OR;06/01/2002;5751;111259;117010;;
2142502;Musée des Beaux-Arts;BOURGOGNE;MONTBARD;2011;CÔTE D’OR;01/02/2003;0;723;723;;
2142501;Musée Buffon;BOURGOGNE;MONTBARD;2011;CÔTE D’OR;01/02/2003;0;9771;9771;;
2158401;Musée Municipal François Pompon;BOURGOGNE;SAULIEU;2011;CÔTE D’OR;01/02/2003;3197;5658;8855;;
5806201;Musée du Septennat;BOURGOGNE;CHATEAU-CHINON;2011;NIÈVRE;01/02/2003;12113;4189;16302;;
5805901;Musée Municipal;BOURGOGNE;LA CHARITE-SUR-LOIRE;2011;NIÈVRE;01/02/2003;;;;F;
7101403;Musée Lapidaire Saint-Nicolas;BOURGOGNE;AUTUN;2011;SAONE ET LOIRE;01/02/2003;;;;F;
7127001;Musée des Ursulines;BOURGOGNE;MACON;2011;SAONE ET LOIRE;01/02/2003;1808;18635;20443;;
7134202;Musée Municipal;BOURGOGNE;PARAY-LE-MONIAL;2011;SAONE ET LOIRE;01/02/2003;;;;F;
7134201;Musée Eucharistique du Hiéron;BOURGOGNE;PARAY-LE-MONIAL;2011;SAONE ET LOIRE;01/02/2003;4125;5316;9441;;
7135101;Ecomusée de la Bresse Bourguignonne;BOURGOGNE;PIERRE-DE-BRESSE;2011;SAONE ET LOIRE;01/02/2003;28682;13351;42033;;
7137301;Musée du Terroir;BOURGOGNE;ROMENAY;2011;SAONE ET LOIRE;01/02/2003;2269;1182;3451;;
7152601;Musée Départemental de Préhistoire de Solutré;BOURGOGNE;SOLUTRE-POUILLY;2011;SAONE ET LOIRE;01/02/2003;16652;13886;30538;;
7154301;Hôtel Dieu - Musée Greuze;BOURGOGNE;TOURNUS;2011;SAONE ET LOIRE;01/02/2003;9502;2058;11560;;
2227801;Musée d'Art et d'Histoire;BRETAGNE;SAINT-BRIEUC;2011;COTES D'ARMOR;01/02/2003;0;34845;34845;;
2901901;Musée des Beaux-Arts de Brest;BRETAGNE;BREST;2011;FINISTERE;01/02/2003;3770;15409;19179;;
2903801;Ecomusée des Monts d'Arrée - Moulins de Kerouat;BRETAGNE;COMMANA;2011;FINISTERE;01/02/2003;9075;2337;11412;;
2903901;Musée de la Pêche;BRETAGNE;CONCARNEAU;2011;FINISTERE;01/02/2003;25125;4058;29183;;
2904601;Le Port-Musée;BRETAGNE;DOUARNENEZ;2011;FINISTERE;01/02/2003;33101;12471;45572;;
5602301;Ecomusée de Saint-Dégan;BRETAGNE;BREC'H;2011;MORBIHAN;01/02/2003;10598;2734;13332;;
5626002;Musée d'Histoire et d'Archéologie de Vannes;BRETAGNE;VANNES;2011;MORBIHAN;01/02/2003;3315;4129;7444;;
1803301;Musée Estève;CENTRE;BOURGES;2011;CHER;01/02/2003;0;14735;14735;;
1814101;Musée du Château Charles VII;CENTRE;MEHUN-SUR-YEVRE;2011;CHER;01/02/2003;;;;NC;
1819701;Musée Saint-Vic;CENTRE;SAINT-AMAND-MONTROND;2011;CHER;01/02/2003;0;4050;4050;;
1827901;Musée Municipal;CENTRE;VIERZON;2011;CHER;01/02/2003;0;1134;1134;;
2808503;Musée des Beaux-Arts;CENTRE;CHARTRES;2011;EURE ET LOIR;01/02/2003;4071;7199;11270;;
3600601;Musée de la Chemiserie et de l'Elégance Masculine;CENTRE;ARGENTON-SUR-CREUSE;2011;INDRE;01/02/2003;3769;4275;8044;;
3601001;Château Musée;CENTRE;AZAY-LE-FERRON;2011;INDRE;01/02/2003;13144;3084;16228;;
3620001;Musée Archéologique d'Argentomagus;CENTRE;SAINT-MARCEL;2011;INDRE;01/02/2003;5425;3294;8719;;
3700302;Musée de la poste;CENTRE;AMBOISE;2011;INDRE ET LOIRE;01/02/2003;;;;F;
3719601;Musée de l'Hôtel de Ville;CENTRE;RICHELIEU;2011;INDRE ET LOIRE;01/02/2003;4885;1565;6450;;
3722601;Musée Municipal;CENTRE;SAINTE-MAURE-DE-TOURAINE;2011;INDRE ET LOIRE;01/02/2003;132;0;132;;
