id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,email,year,stats,tags,description,wikidata,museofile,mhs
4307001,4398955697,Musée Christian Guth,,Rue du Château,43380,Chilhac,France,fr,open,45.1559183,3.4375593,https://www.museechilhac.com,+33471774726,,musee.chilhac@gmail.com,2003,payant:2770;gratuit:223;total:2993;label-date:01/02/2003,label:musee de france,,Q31203264,,
6301001,4008056943,Musée de la Dentelle,,Ancienne Route Nationale,63220,Arlanc,France,fr,open,45.4143324,3.7244768,,,,,2003,payant:2148;gratuit:196;total:2344;label-date:01/02/2003,label:musee de france,,,,
6311303,67552132,Muséum d'Histoire Naturelle Henri-Lecoq,15,Rue Bardoux,63000,Clermont-Ferrand,France,fr,open,45.774145950000005,3.0884366874758022,,,,,2003,payant:4943;gratuit:11704;total:16647;label-date:06/01/2002,label:musee de france,,,,
6321101,798314887,Musée des Pénitents Blancs,,Place de l'Église,63940,Marsac-en-Livradois,France,fr,open,45.4787455,3.7287661,,,,,2003,payant:602;gratuit:0;total:602;label-date:01/02/2003,label:musee de france,,,,
6343001,161471210,Musée Municipal de la Coutellerie,,Rue de la Coutellerie,63300,Thiers,France,fr,open,45.852432,3.54815385,,,,,2003,payant:36673;gratuit:5059;total:41732;label-date:01/02/2003,label:musee de france,,,,
2103801,7419064530,Musée Bonaparte,,Place du Château,21130,Auxonne,France,fr,open,47.1915827,5.3833549,,,,,2003,payant:0;gratuit:2352;total:2352;label-date:01/02/2003,label:musee de france,,,,
2105404,1681385,Hospices de Beaune,,Place des Halles,21200,Beaune,France,fr,open,47.0221265,4.836843691477009,,+33 3 80 24 56 92,,,2003,payant:2635;gratuit:1099;total:3734;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,Q1284848,M1206,PA00112112
2111401,272998829,Les Forges de Buffon,,D 905,21500,Buffon,France,fr,closed,47.64955205,4.261698831211838,http://grandeforgedebuffon.monsite.orange.fr/index.jhtml,+33 3 80 92 10 35,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,M0135,
2123107,5141876795,Musée d'Art Sacré,,Rue Sainte-Anne,21000,Dijon,France,fr,open,47.3177794,5.0379087,,,,,2003,payant:1708;gratuit:3224;total:4932;label-date:01/02/2003,label:musee de france,,,,
2123104,175641505,Musée des Beaux-Arts,,Place de la Libération,21000,Dijon,France,fr,open,47.32163075,5.042364361722523,,,,,2003,payant:51591;gratuit:103508;total:155099;label-date:06/01/2002,label:musee de france,,,,
2158401,1870447615,Musée François Pompon,,Place Docteur Roclore,21210,Saulieu,France,fr,open,47.2796264,4.2298054,http://www.saulieu.fr/tp.htm,+33 3 80 64 19 51,,,2003,payant:2836;gratuit:942;total:3778;label-date:01/02/2003,label:musee de france,,,M0146,
2160301,1785218940,Musée Municipal,,Impasse de l'Ancienne Comédie,21140,Semur-en-Auxois,France,fr,open,47.4902772,4.3344776,,,,,2003,payant:1547;gratuit:3330;total:4877;label-date:01/02/2003,label:musee de france,,,,
5808601,153863024,Musée de la Loire,,Place de la Résistance,58200,Cosne-Cours-sur-Loire,France,fr,open,47.410323,2.923430002941176,,,,,2003,payant:764;gratuit:4095;total:4859;label-date:01/02/2003,label:musee de france,,,,
5819402,,Musée de la Faïence et des Beaux-Arts,,,,NEVERS,France,fr,open,,,,,,,2003,payant:3729;gratuit:2613;total:6342;label-date:01/02/2003,label:musee de france,,,,
7127201,6575800688,Musée Départemental du Compagnonnage,,Rue Pierre François Guillon,71570,Romanèche-Thorins,France,fr,open,46.1880514,4.733891,,,,,2003,payant:1647;gratuit:610;total:2257;label-date:01/02/2003,label:musee de france,,,,
8902402,62636018,Musée d'Art et d'Histoire,,Rue Cochois,89000,Auxerre,France,fr,open,47.8005184,3.5725156901166075,,,,,2003,payant:12024;gratuit:20121;total:32145;label-date:01/02/2003,label:musee de france,,,,
8902403,1256497741,Musée,,Rue Gaston Gallimard,89600,Saint-Florentin,France,fr,open,48.0013166,3.7283151,,,,,2003,payant:1246;gratuit:1350;total:2596;label-date:01/02/2003,label:musee de france,,,,
8947201,,Musée d'Art et d'Histoire du Puisaye,,,,VILLIERS-SAINT-BENOIT,France,fr,open,,,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
2903801,,Ecomusée des Monts d'Arrée - Moulins de Kerouat & Maison Cornec de Rivoal,,,,COMMANA,France,fr,open,,,,,,,2003,payant:23171;gratuit:6581;total:29752;label-date:01/02/2003,label:musee de france,,,,
2904601,40686013,Le Port-Musée,,Place de l'Enfer,29100,Ploaré,France,fr,open,48.092424,-4.332596723404256,,,,,2003,payant:34763;gratuit:5394;total:40157;label-date:01/02/2003,label:musee de france,,,,
2922001,,Musée Bigouden,,,,PONT-L'ABBE,France,fr,open,,,,,,,2003,payant:13619;gratuit:4111;total:17730;label-date:01/02/2003,label:musee de france,,,,
3528802,,Musée d'Histoire de la Ville de Saint-Malo,,,,SAINT-MALO,France,fr,open,,,,,,,2003,payant:26220;gratuit:6015;total:32235;label-date:01/02/2003,label:musee de france,,,,
3528801,3275333600,Musée International du Long-Cours Cap-Hornier,,Cale Solidor,35400,Saint-Malo,France,fr,open,48.6340431,-2.0260137,,,,,2003,payant:7402;gratuit:3299;total:10701;label-date:01/02/2003,label:musee de france,,,,
5606901,96124965,Île de Groix,,Quartier des Iles Bretonnes,22100,Dinan,France,fr,open,48.4366452,-2.068196590266697,,,,,2003,payant:7333;gratuit:1496;total:8829;label-date:01/02/2003,label:musee de france,,,,
5626003,,"La Cohue, Musée des Beaux-Arts de vannes",,,,VANNES,France,fr,open,,,,,,,2003,payant:19168;gratuit:10440;total:29608;label-date:01/02/2003,label:musee de france,,,,
3604601,,Musée George Sand et de la Vallée Noire,,,,LA CHATRE,France,fr,open,,,,,,,2003,payant:3924;gratuit:1957;total:5881;label-date:01/02/2003,label:musee de france,,,,
3700301,1517051946,Musée de l'Hôtel de Ville,,Rue François 1er,37400,Amboise,France,fr,open,47.4131973,0.9839918,,,,,2003,payant:0;gratuit:2732;total:2732;label-date:01/02/2003,label:musee de france,,Q23571290,,
3707201,62476444,Musée du Vieux Chinon,,Rue Voltaire,37500,Chinon,France,fr,open,47.167215049999996,0.23917757377302834,,,,,2003,payant:1000;gratuit:100;total:1100;label-date:01/02/2003,label:musee de france,,,,
3711501,65229447,"""""""Maison Musée"""" René Descartes""",29,Rue Descartes,37160,Descartes,France,fr,open,46.972620899999995,0.6999355493597434,,,,,2003,payant:712;gratuit:0;total:712;label-date:01/02/2003,label:musee de france,,,,
3711301,2188754054,Musée de Préhistoire du Grand Pressigny,,Rue des Remparts,37350,Le Grand-Pressigny,France,fr,open,46.9218966,0.8034128,,,,,2003,payant:10300;gratuit:4700;total:15000;label-date:30/04/2002,label:musee de france,,,,
3726101,38576800,Muséum d'Histoire Naturelle,3,Rue du Président Merville,37000,Tours,France,fr,open,47.39461145,0.6836901302839116,,,,,2003,payant:6810;gratuit:16541;total:23351;label-date:01/02/2003,label:musee de france,,,,
4115801,636023615,Atelier Musée Louis Leygue,,Rue des Venages,41100,Naveil,France,fr,open,47.7939429,1.0312301,,,,,2003,payant:60;gratuit:0;total:60;label-date:01/02/2003,label:musee de france,,,,
4500802,,Musée Municipal Théâtre Forain et Archéologique,,,,ARTENAY,France,fr,open,,,,,,,2003,payant:3527;gratuit:2402;total:5929;label-date:01/02/2003,label:musee de france,,,,
4520301,,Musée Gaston Couté,,,,MEUNG-SUR-LOIRE,France,fr,open,,,,,,,2003,payant:116;gratuit:124;total:240;label-date:01/02/2003,label:musee de france,,,,
1026101,,Musée de la Résistance,,,,MUSSY-SUR-SEINE,France,fr,open,,,,,,,2003,payant:200;gratuit:270;total:470;label-date:01/02/2003,label:musee de france,,,,
1038705,,Maison de l'Outil  et de la Pensée Ouvrière,,,,TROYES,France,fr,open,,,,,,,2003,payant:13155;gratuit:5572;total:18727;label-date:01/02/2003,label:musee de france,,,,
5145407,7073407675,Ancien Collège des Jésuites,,Place Museux,51100,Reims,France,fr,open,49.2464714,4.0404268,,,,,2003,payant:33968;gratuit:8557;total:42525;label-date:01/02/2003,label:musee de france,,Q2983815,,
5145401,733881096,Musée des Beaux-Arts de Saint-Denis,,,51100,Reims,France,fr,open,49.252981500000004,4.030427080857688,,,,,2003,payant:7790;gratuit:23629;total:31419;label-date:06/01/2002,label:musee de france,,,,
2B09601,6234663071,Musée de la Corse,,Place du Poilu,20250,Corte,France,fr,open,42.3058166,9.1484352,,,,,2003,payant:50118;gratuit:8662;total:58780;label-date:01/02/2003,label:musee de france,,,,
2B16901,,Musée Départemental Pascal Paoli,,,,MOROSAGLIA,France,fr,closed,,,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
2505602,53757083,Musée du Temps,,Rue Victor Hugo,25000,Besançon,France,fr,open,47.2346134,6.029035561950042,,,,,2003,payant:29206;gratuit:0;total:29206;label-date:01/02/2003,label:musee de france,,,,
2505601,9493688,Musée des Beaux-Arts et d'Archéologie,,Place de la Révolution,25000,Besançon,France,fr,open,47.2402151,6.023512568897798,,,,,2003,payant:10258;gratuit:27405;total:37663;label-date:06/01/2002,label:musee de france,,,,
2543401,87617807,Musée Courbet,1,Rue de la Froidière,25290,Ornans,France,fr,open,47.1050435,6.147763179625452,http://musee-courbet.doubs.fr/,+33 3 81 86 22 88,,,2003,payant:29100;gratuit:900;total:30000;label-date:01/02/2003,label:musee de france,,Q3329121,M0339,
7024501,192995465,Ecomusée du Pays de la Cerise,,Le Petit Fahys,70220,Lure,France,fr,open,47.90680895,6.4023357809508346,,,,,2003,payant:6909;gratuit:0;total:6909;label-date:01/02/2003,label:musee de france,,,,
3901301,121753643,Musée Sarret de Grozon,,Grande Rue,39600,Arbois,France,fr,open,46.902592,5.7742849457831325,,,,,2003,payant:0;gratuit:572;total:572;label-date:01/02/2003,label:musee de france,,,,
3930001,631011962,Musée des Beaux-Arts,,Place Philibert de Chalon,39000,Lons-le-Saunier,France,fr,open,46.6760636,5.5535325,http://www.musees-franchecomte.com,+33 3 84 47 64 30,,,2003,payant:9729;gratuit:0;total:9729;label-date:01/02/2003,label:musee de france,,Q3330229,M0345,
3904101,121580330,Abbaye,,Rue de l'Abbaye,39210,Château-Chalon,France,fr,closed,46.753866,5.6242957318903315,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,,,PA00101823
9001002,79763460,Donation Maurice Jardot,8,Rue de Mulhouse,90000,Belfort,France,fr,open,47.6427099,6.8557239777834384,,,,,2003,payant:3966;gratuit:0;total:3966;label-date:01/02/2003,label:musee de france,,,,
9004101,2647243377,Forge-Musée,,Rue de Rougemont,90170,Étueffont,France,fr,open,47.7224462,6.920875,,,,,2003,payant:1293;gratuit:456;total:1749;label-date:01/02/2003,label:musee de france,,,,
9710501,273063255,Musée des Arts et Traditions Populaires,,Route du Fort Napoléon,97137,Terre-de-Haut,France,fr,closed,15.87526455,-61.582165503892284,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
9711701,1965845057,Musée Précolombien Edgar Clerc,,Route de la Plante,97160,Le Moule,France,fr,open,16.3396546,-61.3771244,,,,,2003,payant:0;gratuit:1925;total:1925;label-date:01/02/2003,label:musee de france,,,,
9730201,1024331366,Musée départemental Alexandre Franconie,1,Avenue du Général de Gaulle,97300,Cayenne,France,fr,open,4.9382912,-52.3344262,,+594 594 29 59 13,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,Q15260096,M1063,
9122301,3407370497,Musée Volant Salis,,Chemin du Fourneou,91590,Cerny,France,fr,open,48.4959939,2.343302,http://www.musee-volant-salis.fr/,,,,2003,payant:381;gratuit:4819;total:5200;label-date:01/02/2003,label:musee de france,,,,
9204801,137829073,Musée d'Art et d'Histoire,11,Rue des Pierres,92190,Meudon,France,fr,open,48.806285,2.2350911702464784,,,,,2003,payant:988;gratuit:6749;total:7737;label-date:01/02/2003,label:musee de france,,,,
9207101,1620203330,Musée du Domaine Départemental de Sceaux,,Allée de la Duchesse,92330,Sceaux,France,fr,open,48.7742577,2.300099,http://domaine-de-sceaux.hauts-de-seine.fr,+33141872950,,museeidf@cg92.fr,2003,payant:8687;gratuit:25655;total:34342;label-date:01/02/2003,label:musee de france,,Q3329858,M0417,
9207301,,Musée René Sordes,,,,SURESNES,France,fr,open,,,,,,,2003,payant:0;gratuit:2310;total:2310;label-date:01/02/2003,label:musee de france,,,,
7510507,7444,Paris,,,,Paris,France,fr,closed,48.8566969,2.3514616,http://www.paris.fr,,,,2003,payant:0;gratuit:0;total:;label-date:06/01/2002,label:musee de france,,Q90,,
7510502,7444,Paris,,,,Paris,France,fr,open,48.8566969,2.3514616,http://www.paris.fr,,,,2003,payant:26978;gratuit:5713;total:32691;label-date:06/01/2002,label:musee de france,,Q90,,
7511605,247618453,Musée des Arts et Métiers,,Rue Réaumur,75003,Paris,France,fr,open,48.8660977,2.3554138,http://www.arts-et-metiers.net,+33 1 53 01 82 20,+33 1 53 01 82 01,,2003,payant:4675;gratuit:17043;total:21718;label-date:06/01/2002,label:musee de france,,Q1538826,M5065,
7511601,80848762,Musée d'Ennery,,Avenue Foch,75116,Paris,France,fr,closed,48.8714924,2.2814348372921613,,,,,2003,payant:0;gratuit:0;total:;label-date:06/01/2002,label:musee de france,,,,
7510517,237003117,Musée de l'Assistance Publique - Hôpitaux de Paris,,Quai de la Tournelle,75005,Paris,France,fr,open,48.850724,2.3518758,,,,,2003,payant:10598;gratuit:5726;total:16324;label-date:02/10/2002,label:musee de france,,,,
7510102,,Musée des Arts Décoratifs (Union Centrale des Arts Décoratifs),,,,PARIS,France,fr,open,,,,,,,2003,payant:138817;gratuit:28413;total:167230;label-date:06/01/2002,label:musee de france,,,,
7511001,,Musée de la Publicité (Union Centrale des Arts Décoratifs),,,,PARIS,France,fr,open,,,,,,,2003,payant:0;gratuit:0;total:;label-date:06/01/2002,label:musee de france,,,,
7510801,,Musée Nissim de Camondo (Les Arts Décoratifs),,,,PARIS,France,fr,open,,,,,,,2003,payant:31319;gratuit:7541;total:38860;label-date:06/01/2002,label:musee de france,,,,
7510705,63178753,Musée d'Orsay,1,Rue de la Légion d'Honneur,75007,Paris,France,fr,open,48.85991785,2.326582834696561,,,,,2003,payant:1197071;gratuit:632503;total:1829574;label-date:06/01/2002,label:musee de france,,,,
7510303,56687783,Musée d'Art et d'Histoire du Judaïsme,,Passage Sainte-Avoie,75003,Paris,France,fr,open,48.861266400000005,2.3554416476457307,,,,,2003,payant:44796;gratuit:16141;total:60937;label-date:01/02/2003,label:musee de france,,,,
7511607,83422695,Musée Bouchard,,Rue Louis Boilly,75016,Paris,France,fr,open,48.85941225,2.2672551197388042,,,,,2003,payant:1506;gratuit:574;total:2080;label-date:2003-02-01 00:00:00,label:musee de france,,,,
7710801,1564237,Musée Alfred Bonno,,Rue Louis Eterlet,77500,Chelles,France,fr,open,48.8778455,2.591143882278835,,,,,2003,payant:0;gratuit:4169;total:4169;label-date:01/02/2003,label:musee de france,,Q23599848,,
7713101,7468048677,Musée de l'appareil photo,,Rue de la Gare,37150,Francueil,France,fr,open,47.3277359,1.0894886,,,,,2003,payant:1019;gratuit:1452;total:2471;label-date:01/02/2003,label:musee de france,,,,
7718602,214892,Château de Fontainebleau,,Cour du Cheval Blanc,77300,Fontainebleau,France,fr,open,48.4023346,2.7005387366907625,http://www.musee-chateau-fontainebleau.fr,+33 1 60 71 50 70,,,2003,payant:2180;gratuit:4454;total:6634;label-date:01/02/2003,label:musee de france,,Q201428,M5013,
7718601,214892,Musée du Château de Fontainebleau,,Cour du Cheval Blanc,77300,Fontainebleau,France,fr,open,48.4023346,2.7005387366907625,,,,,2003,payant:205593;gratuit:93323;total:298916;label-date:06/01/2002,label:musee de france,,,,
7724301,113256131,Musée Gatien Bonnet,,Cour Pierre Herbin,77400,Lagny-sur-Marne,France,fr,open,48.879835,2.707439,,,,,2003,payant:0;gratuit:2245;total:2245;label-date:01/02/2003,label:musee de france,,,,
7728401,112061664,Musée Bossuet,5,Place Charles De Gaulle,77100,Meaux,France,fr,open,48.960741,2.8784914364406817,,,,,2003,payant:4743;gratuit:3743;total:8486;label-date:01/02/2003,label:musee de france,,,,
7733302,2177750355,Château-musée de Nemours,,Cours du Château,77140,Nemours,France,fr,closed,48.2655865,2.6970907,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
7744501,4895409053,Ecomusée,,Rue de la Libération,77176,Savigny-le-Temple,France,fr,open,48.5745236,2.5833427,,,,,2003,payant:0;gratuit:6609;total:6609;label-date:01/02/2003,label:musee de france,,,,
9304601,145134117,Musée technique des Poudres de l'Armement René Amiable,,Rue du Docteur Roux,93190,Livry-Gargan,France,fr,open,48.934633649999995,2.5517116365355736,,,,,2003,payant:0;gratuit:14197;total:14197;label-date:01/02/2003,label:musee de france,,,,
9501801,80773777,Château de Rubelles,,Rue de Rubelles,95390,Saint-Prix,France,fr,open,49.01175795,2.264040737016648,,,,,2003,payant:361;gratuit:993;total:1354;label-date:01/02/2003,label:musee de france,,,,
9531301,2584777625,Musée d'Art et d'Histoire Louis Senlecq,,Grande Rue,95290,L'Isle-Adam,France,fr,open,49.1125448,2.2159284,,,,,2003,payant:3261;gratuit:14635;total:17896;label-date:01/02/2003,label:musee de france,,,,
7835001,111722627,Musée du Domaine royal de Marly,1,Route de la Grille Royale,78160,Marly-le-Roi,France,fr,open,48.85892685,2.1055024916555407,https://musee-domaine-marly.fr/,+33139690626,+33130820995,,2003,payant:13823;gratuit:2977;total:16800;label-date:01/02/2003,label:musee de france,,,,
7838001,1280351055,Musée Victor Aubert,24,Rue Quincampoix,78580,Maule,France,fr,open,48.908778,1.84933,,,,,2003,payant:0;gratuit:1106;total:1106;label-date:01/02/2003,label:musee de france,,,,
7820801,1290290099,Musée de la Ville,,Quai François Truffaut,78180,Montigny-le-Bretonneux,France,fr,open,48.7831521,2.042426,,,,,2003,payant:3715;gratuit:4303;total:8018;label-date:01/02/2003,label:musee de france,,,,
1136901,758324962,Amphoralis,,Chemin de Halage,11590,Sallèles-d'Aude,France,fr,open,43.273517,2.9369963132911447,,,,,2003,payant:13000;gratuit:0;total:13000;label-date:01/02/2003,label:musee de france,,Q23640596,,
3018907,39707615,Musée du Vieux Nîmes,,Place Abbé Pierre,,Nîmes,France,fr,open,43.8379184,4.360406598453169,https://www.ot-nimes.fr/patrimoine/histoire-et-sites/les-sites/les-musees/musee-du-vieux-nimes/,,,,2003,payant:532;gratuit:8896;total:9428;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,Q22953648,,PA00103149
3018905,41832267,Musée des Beaux-Arts,,Rue de la Cité Foulc,30033,Nîmes,France,fr,open,43.83194295,4.360586484823399,,,,,2003,payant:10642;gratuit:5320;total:15962;label-date:01/02/2003,label:musee de france,,,,
3020202,73758873,Musée Départemental d'Art Sacré du Gard,,Rue Saint-Jacques,30130,Pont-Saint-Esprit,France,fr,open,44.25521465,4.65104364282573,,,,,2003,payant:1937;gratuit:7319;total:9256;label-date:01/02/2003,label:musee de france,,,,
3025801,3549720940,Musée de la Maison Romane,,Rue Maison Romane,30800,Saint-Gilles,France,fr,open,43.6769345,4.4310858,,,,,2003,payant:0;gratuit:5454;total:5454;label-date:01/02/2003,label:musee de france,,,,
3026901,464927075,"Maison Rouge, Musée des Vallées Cévenoles",,Rue de l'Industrie,30270,Saint-Jean-du-Gard,France,fr,open,44.103546050000006,3.8861922108504037,http://www.maisonrouge-musee.fr,+33 4 66 85 10 48,,,2003,payant:12412;gratuit:1643;total:14055;label-date:01/02/2003,label:musee de france,,Q3330309,M1079,
3403901,277812836,Musée de l'Etang de Thau,,Chemin du Belvédère,34140,Bouzigues,France,fr,open,43.446872,3.6617685,,,,,2003,payant:17690;gratuit:231;total:17921;label-date:01/02/2003,label:musee de france,,,,
3412901,82385734,Musée Archéologique Henri Prades,390,Route de Pérols,34970,Lattes,France,fr,open,43.5659143,3.9085239683621795,,,,,2003,payant:9258;gratuit:3784;total:13042;label-date:01/02/2003,label:musee de france,,,,
3400302,1131132,Musée de l'Ephèbe,,Place du Père Marcel Astruc,34300,Agde,France,fr,open,43.2868906,3.5137320418987343,,,,,2003,payant:15259;gratuit:3849;total:19108;label-date:01/02/2003,label:musee de france,,,,
3414201,5835417743,Musée Fleury,,Rue du Cardinal Fleury,34700,Lodève,France,fr,open,43.7318449,3.31993,,,,,2003,payant:36345;gratuit:6927;total:43272;label-date:01/02/2003,label:musee de france,,,,
3415801,2622894330,Musée Archéologique,,Place du Monument,34210,Minerve,France,fr,open,43.3543868,2.7460475,,,,,2003,payant:5470;gratuit:33;total:5503;label-date:01/02/2003,label:musee de france,,,,
3417901,239313434,Musée Archéologique Paul Soyris,,Rue de la Mairie,34570,Murviel-lès-Montpellier,France,fr,open,43.604634,3.737293733606559,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
6604902,2004488993,Musée d'Art Moderne,,Boulevard du Maréchal Joffre,66400,Céret,France,fr,open,42.4859058,2.7484863,http://www.musee-ceret.com,+33 4 68 87 27 76,,,2003,payant:67534;gratuit:22511;total:90045;label-date:01/02/2003,label:musee de france,,Q3329642,M0488,
6613601,1227556,Musée d'art Hyacinthe Rigaud,,Rue de l'Ange,66000,Perpignan,France,fr,open,42.6979518,2.8933879010617485,http://www.musee-rigaud.fr/fr,+33 4 68 66 19 83,,,2003,payant:10445;gratuit:15537;total:25982;label-date:01/02/2003,label:musee de france,,Q3329201,M0491,
5439504,,Palais des ducs de Lorraine - Musée Historique Lorrain,,,,NANCY,France,fr,open,,,,,,,2003,payant:27238;gratuit:41461;total:68699;label-date:01/02/2003,label:musee de france,,,,
5439506,753920204,Musée des Beaux-Arts de Nancy,,Rue Stanislas,54100,Nancy,France,fr,open,48.6936593,6.1818995387620195,,,,,2003,payant:54328;gratuit:59079;total:113407;label-date:06/01/2002,label:musee de france,,,,
5452801,1198779245,Musée d’Art et d’Histoire Michel Hachet,25,Rue Gouvion Saint-Cyr,54200,Toul,France,fr,open,48.6784079,5.8911945,http://www.toul.fr,+33 3 83 64 13 38,,,2003,payant:2224;gratuit:3096;total:5320;label-date:01/02/2003,label:musee de france,,Q3329626,M0515,
5502901,1491444871,Musée du Barrois,,,55000,Bar-le-Duc,France,fr,open,48.7717157,5.1560282,https://www.meusegrandsud.fr/vivre/vos-loisirs/ma-culture/musee-barrois.html,+33 3 29 76 14 67,,,2003,payant:4000;gratuit:6000;total:10000;label-date:01/02/2003,label:musee de france,,,,
5550202,134231670,Musée de la Bière et du Pays de Stenay,17,Rue du Moulin,55700,Stenay,France,fr,open,49.488918999999996,5.186675922267025,,,,,2003,payant:7791;gratuit:3195;total:10986;label-date:24/02/2003,label:musee de france,,,,
5553301,1198779245,Musée d’Art et d’Histoire Michel Hachet,25,Rue Gouvion Saint-Cyr,54200,Toul,France,fr,open,48.6784079,5.8911945,http://www.toul.fr,+33 3 83 64 13 38,,,2003,payant:1098;gratuit:605;total:1703;label-date:01/02/2003,label:musee de france,,Q3329626,M0515,
5554501,1369481,Musée de la Princerie,,Impasse de la Magdeleine,55100,Verdun,France,fr,open,49.161075,5.382631625025933,,,,,2003,payant:2470;gratuit:2524;total:4994;label-date:01/02/2003,label:musee de france,,,,
5763001,2351192125,Musée du Pays de Sarrebourg,,Rue de la Paix,57400,Sarrebourg,France,fr,open,48.7352213,7.05534,,,,,2003,payant:4103;gratuit:5227;total:9330;label-date:01/02/2003,label:musee de france,,,,
5763102,,Moulin de la Blies - Musée des Techniques Faïencières,,,,SARREGUEMINES,France,fr,open,,,,,,,2003,payant:5944;gratuit:11960;total:17904;label-date:01/02/2003,label:musee de france,,,,
5767201,,La Tour aux Puces - Musée du Pays Thionvillois,,,,THIONVILLE Cedex,France,fr,open,,,,,,,2003,payant:2947;gratuit:6911;total:9858;label-date:01/02/2003,label:musee de france,,,,
8816002,7012693985,Musée de l'Image,42,Quai de Dogneville,88000,Épinal,France,fr,open,48.1838682,6.446526,,,,,2003,payant:17048;gratuit:2305;total:19353;label-date:01/02/2003,label:musee de france,,,,
8816001,,Musée Départemental d'Art Ancien et Contemporain,,,,EPINAL Cedex,France,fr,open,,,,,,,2003,payant:3674;gratuit:14364;total:18038;label-date:01/02/2003,label:musee de france,,,,
8841301,,Musée Pierre Noël - Musée de la Vie dans les Hautes-Vosges,,,,SAINT-DIE-DES-VOSGES,France,fr,open,,,,,,,2003,payant:74341;gratuit:13995;total:88336;label-date:01/02/2003,label:musee de france,,,,
9720901,4807601528,Musée Régional d'Histoire et d'Éthnographie,10,Boulevard Général de Gaulle,97200,Fort-de-France,France,fr,open,14.6063988,-61.0657667,,,,,2003,payant:7125;gratuit:1493;total:8618;label-date:01/02/2003,label:musee de france,,Q15818376,M1066,
9723101,,Musée de La Canne,,,,LES TROIS ILETS,France,fr,open,,,,,,,2003,payant:30641;gratuit:0;total:30641;label-date:01/02/2003,label:musee de france,,,,
0912201,3241536133,Musée Départemental de l'Ariège,,Rue du Rocher,09000,Foix,France,fr,open,42.9657002,1.6047597,,,,,2003,payant:80486;gratuit:7042;total:87528;label-date:01/02/2003,label:musee de france,,,,
0918101,3127357651,Musée de la Préhistoire,,Place de l'Église,09290,Le Mas-d'Azil,France,fr,open,43.0800307,1.3600366,,,,,2003,payant:14761;gratuit:0;total:14761;label-date:01/02/2003,label:musee de france,,,,
0921101,1751723922,Musée d'Archéologie,,D 409,09300,Montségur,France,fr,open,42.8716796,1.8332911,,,,,2003,payant:21323;gratuit:7284;total:28607;label-date:01/02/2003,label:musee de france,,,,
1209602,152865476,Musée Joseph Vaylet,,Rue Droite,12500,Espalion,France,fr,open,44.521226,2.7623283513681596,,,,,2003,payant:3990;gratuit:1893;total:5883;label-date:01/02/2003,label:musee de france,,,,
1214501,187705210,Musée mémoire de la vie rurale,,Rue de la Madeleine,12620,Saint-Beauzély,France,fr,open,44.164187,2.9579286798418973,http://www.saint-beauzely.fr/Musee-des-metiers-et-de-la-pierre.aspx,,,,2003,payant:11935;gratuit:10731;total:22666;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,Q2970494,,PA12000013
1225401,1434993410,Musée du Rouergue des Arts et Métiers traditionnels,,C 2,12330,Salles-la-Source,France,fr,open,44.437582,2.5141463,,+33565672896,,,2003,payant:9517;gratuit:1412;total:10929;label-date:01/02/2003,label:musee de france,,,,
3211901,110292132,Musée Archéologique,,Rue Marpoy,32800,Eauze,France,fr,open,43.8609266,0.10142317069741685,,,,,2003,payant:4791;gratuit:1283;total:6074;label-date:01/02/2003,label:musee de france,,,,
3102801,420078229,Musée forum de l'Aurignacien,,Chemin des Roquettes,31420,Aurignac,France,fr,closed,43.21557205,0.8786885962141049,http://www.musee-aurignacien.com,+33 5 61 90 90 72,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,M0556,
6529501,5859599904,Musée municipal de Luz-Saint-Sauveur,,Place de la Comporte,65120,Luz-Saint-Sauveur,France,fr,open,42.8714666,-0.003485,,+33 5 62 92 32 88,,,2003,payant:1080;gratuit:0;total:1080;label-date:01/02/2003,label:musee de france,,Q23719047,M0589,
6544001,122325318,Musée Massey,,Rue Achille Jubinal,65000,Tarbes,France,fr,open,43.239067000000006,0.07528399186991735,,,,,2003,payant:1200;gratuit:300;total:1500;label-date:06/10/2002,label:musee de france,,,,
4604201,62114469,Musée Henri Martin,,Rue Émile Zola,46000,Cahors,France,fr,open,44.4484051,1.4381918459159788,,,,,2003,payant:2101;gratuit:7455;total:9556;label-date:01/02/2003,label:musee de france,,,,
